id,bias,scenario,raw_control,raw_treatment,control,treatment,metric_params,generator,temperature,seed
10191,Planning Fallacy,A customer service manager at a company from the utilities industry deciding how to address a sudden increase in service complaints due to billing errors.,"<template type=""control""><situation>Suppose you are a customer service manager at a utilities company.</situation><situation>You need to implement a comprehensive review and rectification plan to address the sudden increase in service complaints due to billing errors, including conducting an audit of the billing system, training staff on new procedures, and communicating effectively with affected customers to resolve issues promptly.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a customer service manager at a utilities company.</situation><situation>You need to implement a comprehensive review and rectification plan to address the sudden increase in service complaints due to billing errors, including conducting an audit of the billing system, training staff on new procedures, and communicating effectively with affected customers to resolve issues promptly.</situation><situation>Recently, similar billing system audits and customer service training initiatives in other organizations because they underestimated the complexity of the billing system errors and the time needed for staff to adapt to new procedures, leading to additional time being required for both troubleshooting and effective communication strategies implementation.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a customer service manager at a utilities company.
You need to implement a comprehensive review and rectification plan to address the sudden increase in service complaints due to billing errors, including conducting an audit of the billing system, training staff on new procedures, and communicating effectively with affected customers to resolve issues promptly.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a customer service manager at a utilities company.
You need to implement a comprehensive review and rectification plan to address the sudden increase in service complaints due to billing errors, including conducting an audit of the billing system, training staff on new procedures, and communicating effectively with affected customers to resolve issues promptly.
Recently, similar billing system audits and customer service training initiatives in other organizations because they underestimated the complexity of the billing system errors and the time needed for staff to adapt to new procedures, leading to additional time being required for both troubleshooting and effective communication strategies implementation.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -3, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10192,Planning Fallacy,A customer service manager at a company from the utilities industry deciding how to address a sudden increase in service complaints due to billing errors.,"<template type=""control""><situation>Suppose you are a customer service manager at a utilities company.</situation><situation>You to address the sudden increase in service complaints due to billing errors by implementing a comprehensive review and correction process, improving communication with customers, and training staff to handle inquiries more effectively.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a customer service manager at a utilities company.</situation><situation>You to address the sudden increase in service complaints due to billing errors by implementing a comprehensive review and correction process, improving communication with customers, and training staff to handle inquiries more effectively.</situation><situation>Recently, similar billing review and error correction initiatives in other organizations took longer than expected due to unforeseen complexities in the billing system, additional training requirements for staff, and the need for more thorough communication strategies. These factors contributed to an extension in the timeline, resulting in the project taking 10% more time than initially planned.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a customer service manager at a utilities company.
You to address the sudden increase in service complaints due to billing errors by implementing a comprehensive review and correction process, improving communication with customers, and training staff to handle inquiries more effectively.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a customer service manager at a utilities company.
You to address the sudden increase in service complaints due to billing errors by implementing a comprehensive review and correction process, improving communication with customers, and training staff to handle inquiries more effectively.
Recently, similar billing review and error correction initiatives in other organizations took longer than expected due to unforeseen complexities in the billing system, additional training requirements for staff, and the need for more thorough communication strategies. These factors contributed to an extension in the timeline, resulting in the project taking 10% more time than initially planned.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -1, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10193,Planning Fallacy,A customer service manager at a company from the utilities industry deciding how to address a sudden increase in service complaints due to billing errors.,"<template type=""control""><situation>Suppose you are a customer service manager at a major utilities company.</situation><situation>You develop a comprehensive plan to address and resolve the recent surge in service complaints caused by billing errors, including establishing a dedicated task force, improving the accuracy of billing systems, and enhancing customer communication channels.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a customer service manager at a major utilities company.</situation><situation>You develop a comprehensive plan to address and resolve the recent surge in service complaints caused by billing errors, including establishing a dedicated task force, improving the accuracy of billing systems, and enhancing customer communication channels.</situation><situation>Recently, similar initiatives to rectify billing issues in other organizations have experienced delays due to unforeseen technical challenges and the need for extensive system testing and validation, resulting in an average of 40% more time being required than initially estimated.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a customer service manager at a major utilities company.
You develop a comprehensive plan to address and resolve the recent surge in service complaints caused by billing errors, including establishing a dedicated task force, improving the accuracy of billing systems, and enhancing customer communication channels.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a customer service manager at a major utilities company.
You develop a comprehensive plan to address and resolve the recent surge in service complaints caused by billing errors, including establishing a dedicated task force, improving the accuracy of billing systems, and enhancing customer communication channels.
Recently, similar initiatives to rectify billing issues in other organizations have experienced delays due to unforeseen technical challenges and the need for extensive system testing and validation, resulting in an average of 40% more time being required than initially estimated.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10194,Planning Fallacy,A customer service manager at a company from the utilities industry deciding how to address a sudden increase in service complaints due to billing errors.,"<template type=""control""><situation>Suppose you are a customer service manager at Bright Utilities.</situation><situation>You to develop and implement a comprehensive response plan to address and resolve the increase in service complaints due to billing errors. This includes analyzing the root causes of the errors, coordinating with the billing department to correct them, improving the customer service response protocols, and ensuring effective communication with affected customers.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a customer service manager at Bright Utilities.</situation><situation>You to develop and implement a comprehensive response plan to address and resolve the increase in service complaints due to billing errors. This includes analyzing the root causes of the errors, coordinating with the billing department to correct them, improving the customer service response protocols, and ensuring effective communication with affected customers.</situation><situation>Recently, similar response plans for service complaints due to billing errors in other organizations took 40% more time than initially planned because the underlying issues were more complex than anticipated, requiring additional coordination with the billing department and extensive testing of updated protocols before implementation.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a customer service manager at Bright Utilities.
You to develop and implement a comprehensive response plan to address and resolve the increase in service complaints due to billing errors. This includes analyzing the root causes of the errors, coordinating with the billing department to correct them, improving the customer service response protocols, and ensuring effective communication with affected customers.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a customer service manager at Bright Utilities.
You to develop and implement a comprehensive response plan to address and resolve the increase in service complaints due to billing errors. This includes analyzing the root causes of the errors, coordinating with the billing department to correct them, improving the customer service response protocols, and ensuring effective communication with affected customers.
Recently, similar response plans for service complaints due to billing errors in other organizations took 40% more time than initially planned because the underlying issues were more complex than anticipated, requiring additional coordination with the billing department and extensive testing of updated protocols before implementation.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10195,Planning Fallacy,An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,"<template type=""control""><situation>Suppose you are an advertising manager at a leading media &amp; entertainment company.</situation><situation>You need to decide which advertising agency to collaborate with for the launch of our new brand.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are an advertising manager at a leading media &amp; entertainment company.</situation><situation>You need to decide which advertising agency to collaborate with for the launch of our new brand.</situation><situation>Recently, similar ad campaigns for brand launches in other organizations have encountered unforeseen challenges that extended their timelines significantly. These challenges included more intensive market research, unexpected delays in creative approvals, and longer-than-anticipated negotiations for media placements. As a result, these projects required 40% more time than initially planned to ensure successful execution.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are an advertising manager at a leading media & entertainment company.
You need to decide which advertising agency to collaborate with for the launch of our new brand.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are an advertising manager at a leading media & entertainment company.
You need to decide which advertising agency to collaborate with for the launch of our new brand.
Recently, similar ad campaigns for brand launches in other organizations have encountered unforeseen challenges that extended their timelines significantly. These challenges included more intensive market research, unexpected delays in creative approvals, and longer-than-anticipated negotiations for media placements. As a result, these projects required 40% more time than initially planned to ensure successful execution.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10196,Planning Fallacy,An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,"<template type=""control""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You have been tasked with deciding which ad agency to collaborate with for our upcoming new brand launch.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You have been tasked with deciding which ad agency to collaborate with for our upcoming new brand launch.</situation><situation>Recently, similar advertising campaigns in other organizations required 20% more time than initially planned due to unforeseen complexities in media buying, creative development, and regulatory approvals.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You have been tasked with deciding which ad agency to collaborate with for our upcoming new brand launch.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You have been tasked with deciding which ad agency to collaborate with for our upcoming new brand launch.
Recently, similar advertising campaigns in other organizations required 20% more time than initially planned due to unforeseen complexities in media buying, creative development, and regulatory approvals.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -2, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10197,Planning Fallacy,An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,"<template type=""control""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You have been tasked with deciding which ad agency to collaborate with for our new brand launch initiative.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You have been tasked with deciding which ad agency to collaborate with for our new brand launch initiative.</situation><situation>Recently, similar brand launch campaigns in other organizations required 40% more time than initially planned due to unforeseen challenges such as extended creative development periods, additional rounds of feedback and revisions, and longer than expected negotiations with ad agencies for optimal media placements.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You have been tasked with deciding which ad agency to collaborate with for our new brand launch initiative.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You have been tasked with deciding which ad agency to collaborate with for our new brand launch initiative.
Recently, similar brand launch campaigns in other organizations required 40% more time than initially planned due to unforeseen challenges such as extended creative development periods, additional rounds of feedback and revisions, and longer than expected negotiations with ad agencies for optimal media placements.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10198,Planning Fallacy,An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,"<template type=""control""><situation>Suppose you are an advertising manager at a leading company in the media &amp; entertainment industry.</situation><situation>You must decide which advertising agency to collaborate with for the launch of our new brand.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are an advertising manager at a leading company in the media &amp; entertainment industry.</situation><situation>You must decide which advertising agency to collaborate with for the launch of our new brand.</situation><situation>Recently, similar brand launch campaigns in other organizations have required 10% more time than initially planned due to unforeseen complexities in aligning creative strategies with market trends and target audience insights.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are an advertising manager at a leading company in the media & entertainment industry.
You must decide which advertising agency to collaborate with for the launch of our new brand.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are an advertising manager at a leading company in the media & entertainment industry.
You must decide which advertising agency to collaborate with for the launch of our new brand.
Recently, similar brand launch campaigns in other organizations have required 10% more time than initially planned due to unforeseen complexities in aligning creative strategies with market trends and target audience insights.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -1, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10199,Planning Fallacy,An advertising manager at a company from the media & entertainment industry deciding which ad agency to collaborate with for a new brand launch.,"<template type=""control""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You deciding which ad agency to collaborate with for a new brand launch.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are an advertising manager at a media &amp; entertainment company.</situation><situation>You deciding which ad agency to collaborate with for a new brand launch.</situation><situation>Recently, similar advertising campaigns in other organizations have experienced significant delays due to unforeseen creative revisions, additional market research requirements, and extended approval processes, resulting in a need for 40% more time than initially anticipated.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You deciding which ad agency to collaborate with for a new brand launch.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are an advertising manager at a media & entertainment company.
You deciding which ad agency to collaborate with for a new brand launch.
Recently, similar advertising campaigns in other organizations have experienced significant delays due to unforeseen creative revisions, additional market research requirements, and extended approval processes, resulting in a need for 40% more time than initially anticipated.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10200,Planning Fallacy,A sales manager at a company from the consumer staples distribution & retail industry deciding on the discount strategy for an upcoming promotional campaign.,"<template type=""control""><situation>Suppose you are a sales manager at ACME Consumer Goods.</situation><situation>You are tasked with developing a discount strategy for an upcoming promotional campaign to boost sales in the next quarter.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a sales manager at ACME Consumer Goods.</situation><situation>You are tasked with developing a discount strategy for an upcoming promotional campaign to boost sales in the next quarter.</situation><situation>Recently, similar promotional discount campaigns in other organizations were found to have taken 30% more time due to the complexities involved in analyzing customer data, setting up effective discount tiers, and coordinating with supply chain logistics to handle potential increased demand.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a sales manager at ACME Consumer Goods.
You are tasked with developing a discount strategy for an upcoming promotional campaign to boost sales in the next quarter.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a sales manager at ACME Consumer Goods.
You are tasked with developing a discount strategy for an upcoming promotional campaign to boost sales in the next quarter.
Recently, similar promotional discount campaigns in other organizations were found to have taken 30% more time due to the complexities involved in analyzing customer data, setting up effective discount tiers, and coordinating with supply chain logistics to handle potential increased demand.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -3, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10201,Planning Fallacy,A sales manager at a company from the consumer staples distribution & retail industry deciding on the discount strategy for an upcoming promotional campaign.,"<template type=""control""><situation>Suppose you are a sales manager at a consumer staples distribution &amp; retail company.</situation><situation>You deciding on the discount strategy for an upcoming promotional campaign.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a sales manager at a consumer staples distribution &amp; retail company.</situation><situation>You deciding on the discount strategy for an upcoming promotional campaign.</situation><situation>Recently, similar promotional campaigns in other organizations required 40% more time than initially planned due to unforeseen challenges in coordination and logistics, as well as additional time needed for creative approvals and adjustments to the strategy to meet market demands.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a sales manager at a consumer staples distribution & retail company.
You deciding on the discount strategy for an upcoming promotional campaign.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a sales manager at a consumer staples distribution & retail company.
You deciding on the discount strategy for an upcoming promotional campaign.
Recently, similar promotional campaigns in other organizations required 40% more time than initially planned due to unforeseen challenges in coordination and logistics, as well as additional time needed for creative approvals and adjustments to the strategy to meet market demands.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -4, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
10202,Planning Fallacy,A sales manager at a company from the consumer staples distribution & retail industry deciding on the discount strategy for an upcoming promotional campaign.,"<template type=""control""><situation>Suppose you are a sales manager at ABC Consumer Staples Co.</situation><situation>You have been tasked with developing a discount strategy for our upcoming promotional campaign aimed at boosting sales and increasing customer retention.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","<template type=""treatment""><situation>Suppose you are a sales manager at ABC Consumer Staples Co.</situation><situation>You have been tasked with developing a discount strategy for our upcoming promotional campaign aimed at boosting sales and increasing customer retention.</situation><situation>Recently, similar promotional campaigns in other organizations took 20% more time due to unforeseen challenges in market analysis, supplier negotiations, and logistical adjustments that were necessary to align with dynamic consumer trends and behaviors.</situation><prompt>In your estimation, what percentage of your time will it require to complete this project in time?</prompt><option>0%</option><option>10%</option><option>20%</option><option>30%</option><option>40%</option><option>50%</option><option>60%</option><option>70%</option><option>80%</option><option>90%</option><option>100%</option></template>","Situation:
Suppose you are a sales manager at ABC Consumer Staples Co.
You have been tasked with developing a discount strategy for our upcoming promotional campaign aimed at boosting sales and increasing customer retention.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","Situation:
Suppose you are a sales manager at ABC Consumer Staples Co.
You have been tasked with developing a discount strategy for our upcoming promotional campaign aimed at boosting sales and increasing customer retention.
Recently, similar promotional campaigns in other organizations took 20% more time due to unforeseen challenges in market analysis, supplier negotiations, and logistical adjustments that were necessary to align with dynamic consumer trends and behaviors.

Prompt:
In your estimation, what percentage of your time will it require to complete this project in time?

Answer Options:
Option 1: 0%
Option 2: 10%
Option 3: 20%
Option 4: 30%
Option 5: 40%
Option 6: 50%
Option 7: 60%
Option 8: 70%
Option 9: 80%
Option 10: 90%
Option 11: 100%
","{'k': 1, 'x_1': -2, 'x_2': -3, 'flip_treatment': False}",GPT-4o,0.0,42
